,time,e_ActiveBiomass__cytop,EX_C00009__dra,DM_C00369__chlo,DM_C02094__chlo,EX_C00244__dra,DM_C05306__chlo,DM_C05307__chlo,EX_C00011__dra,DM_C00116__cytop,DM_C00404__vacu
87,8.699999999999985,-3.9823112395010766e-14,0.0,0.000238013044891695,1.9773867765581772e-08,-0.26129123728406484,0.00013859172830218581,8.011082560819989e-05,-3.503758949686878,0.08510719693009614,0.0
88,8.799999999999985,-3.508963181978031e-14,0.0,0.00023232509878373967,1.9343245304070027e-08,-0.25599964511345114,0.00013576263218754064,7.847550993499459e-05,-3.4430732981669743,0.08395652117086967,0.0
89,8.899999999999984,-3.9396171009793907e-14,0.0,0.0002267047890492646,1.893535318397908e-08,-0.2508878105143236,0.0001330308704046273,7.689645688128746e-05,-3.384181078797754,0.0828287856996621,0.0
90,8.999999999999984,-3.608892216344007e-14,0.0,0.00022115151715403503,1.8548485673753608e-08,-0.2459463583694627,0.000130391387138458,7.537074401066936e-05,-3.3269952863742844,0.08172328007440773,0.0
91,9.099999999999984,-3.982929995131826e-14,0.0,0.00021566468974678525,1.818109456307936e-08,-0.24116648071464797,0.0001278394265631868,7.389562229085942e-05,-3.2714340876756847,0.08063932187538779,0.0
92,9.199999999999983,-3.2722891532165076e-14,0.0,0.00021024371836342965,1.7831772307355435e-08,-0.23653990094410207,0.0001253705145060346,7.246850549481769e-05,-3.2174204956993173,0.07957625542359145,0.0
93,9.299999999999983,-3.7672936578157717e-14,0.0,0.00020488801915647488,1.7499237211868112e-08,-0.2320588403313635,0.00012298044123993355,7.108696025429684e-05,-3.1648820650288583,0.07853345056632845,0.0
94,9.399999999999983,-3.800397084060848e-14,0.0,0.0001995970126477827,1.7182320381046213e-08,-0.22771598671187088,0.00012066524533556744,6.974869672576153e-05,-3.113750606924564,0.07751030152605974,0.0
95,9.499999999999982,-3.0925406424839e-14,0.0,0.000194370123502994,1.6879954198733482e-08,-0.22350446518412725,0.00011842119850789183,6.845155983115134e-05,-3.063961922818712,0.07650622580868874,0.0
96,9.599999999999982,-3.334783471922165e-14,0.0,0.00018920678032603548,1.6591162139467824e-08,-0.21941781069601826,0.00011624479139581574,6.719352103804378e-05,-3.0154555549924362,0.07552066316781057,0.0
97,9.699999999999982,-3.667983379080545e-14,0.0,0.00018410641547224197,1.6315049739452666e-08,-0.21544994239195095,0.00011413272021768247,6.597267064605923e-05,-2.9681745532945256,0.0745530746216439,0.0
98,9.799999999999981,-3.140803581682329e-14,0.0,0.0001790684648787671,1.6050796580131162e-08,-0.2115951396049618,0.00011208187424858408,6.478721054831449e-05,-2.9220652568395544,0.07360294151959516,0.0
99,9.89999999999998,-3.173288252296655e-14,0.0,0.00017409236791100834,1.579764915778035e-08,-0.20784801938572053,0.00011008932406878771,6.363544743860561e-05,-2.8770770896970173,0.07266976465559791,0.0
100,9.99999999999998,-2.815028742092938e-14,0.0,0.00016917756722389325,1.555491452994654e-08,-0.20420351546767632,0.00010815231053569838,6.251578643681988e-05,-2.8331623696501262,0.07175306342555896,0.0
101,10.09999999999998,-3.446778241087749e-14,0.0,0.0001643235086369447,1.5321954644350217e-08,-0.20065685857442392,0.00010626823443466713,6.142672510674401e-05,-2.790276129165052,0.07085237502641546,0.0
102,10.19999999999998,-2.867932348521985e-14,0.0,0.00015952964102211717,1.5098181268506234e-08,-0.19720355798159633,0.00010443464676675999,6.03668478420578e-05,-2.7483759477709815,0.06996725369446406,0.0
103,10.29999999999998,-2.8787605720600934e-14,0.0,0.0001547954162034763,1.488305144909542e-08,-0.1938393842515679,0.00010264923963399223,5.933482059768337e-05,-2.707421795103228,0.06909726998077421,0.0
104,10.399999999999979,-2.8769043051678457e-14,0.0,0.00015012028886783428,1.4676063439356414e-08,-0.19056035306460434,0.00010090983768523177,5.832938594522068e-05,-2.667375883915154,0.0682420100616337,0.0
105,10.499999999999979,-2.7553188237256522e-14,0.0,0.00014550371648555226,1.447675304070025e-08,-0.1873627100753249,9.921439008791335e-05,5.734935843231985e-05,-2.6282025324082836,0.0674010750821026,0.0
106,10.599999999999978,-2.60867373923812e-14,0.0,0.00014094515924073037,1.4284690311563989e-08,-0.18424291672795948,9.756096299325e-05,5.639362022731213e-05,-2.5898680352756034,0.06657408053087253,0.0
107,10.699999999999978,-2.884948128367584e-14,0.0,0.00013644407997009163,1.4099476602399859e-08,-0.18119763696838062,9.594773246421911e-05,5.546111703134053e-05,-2.5523405428927757,0.06576065564473547,0.0
108,10.799999999999978,-2.7144809520962127e-14,0.0,0.00013199994410990163,1.3920741880769988e-08,-0.17822372479497703,9.437297783776779e-05,5.455085424148427e-05,-2.5155899481299406,0.06496044284107376,0.0
109,10.899999999999977,-2.5740234239161714e-14,0.0,0.0001276122196502993,1.3748142314910454e-08,-0.17531821259427263,9.283507549440996e-05,5.3661893349369916e-05,-2.479587780291307,0.0641730971768762,0.0
110,10.999999999999977,-2.399534336044931e-14,0.0,0.00012328037709647115,1.3581358087932634e-08,-0.17247830021076335,9.133249300987969e-05,5.27933485606241e-05,-2.444307105723549,0.06339828583287485,0.0
111,11.099999999999977,-2.6402302764063232e-14,0.0,0.00011900388943613272,1.342009141813941e-08,-0.16970134470378534,8.9863783665407e-05,5.194438362162254e-05,-2.4097224346632387,0.0626356876214837,0.0
112,11.199999999999976,-2.664052368190163e-14,0.0,0.00011478223211280978,1.3264064763811556e-08,-0.16698485074733152,8.842758129419684e-05,5.111420884057621e-05,-2.375809633922872,0.06188499251729383,0.0
113,11.299999999999976,-2.5888735590541496e-14,0.0,0.00011061488300445274,1.3113019193326687e-08,-0.16432646163162093,8.70225954435022e-05,5.030207829104173e-05,-2.3425458450406977,0.06114590120895781,0.0
114,11.399999999999975,-2.5650514672703102e-14,0.0,0.00010650132240695243,1.2966712903664366e-08,-0.16172395082792076,8.564760683277423e-05,4.95072871865747e-05,-2.3099094075448026,0.06041812467135948,0.0
115,11.499999999999975,-2.430472117582385e-14,0.0,0.00010244103302213233,1.2824919872270462e-08,-0.15917521408066881,8.430146308938314e-05,4.8729169415828406e-05,-2.277879787004622,0.059701383757032836,0.0
116,11.599999999999975,-2.3778778889687136e-14,0.0,9.843349994984735e-05,1.2687428628928404e-08,-0.15667826199325263,8.298307474511021e-05,4.79670952283874e-05,-2.246437507564323,0.05899540880585065,0.0
117,11.699999999999974,-2.132541281376703e-14,0.0,9.447821068382439e-05,1.2554041135763777e-08,-0.15423121307602403,8.169141147696287e-05,4.722046906182825e-05,-2.215564088672826,0.05829993927206088,0.0
118,11.799999999999974,-2.164407196360281e-14,0.0,9.057465511091078e-05,1.2424571764802083e-08,-0.15183228722716227,8.042549857748187e-05,4.648872750143461e-05,-2.185241985743094,0.05761472336780137,0.0
119,11.899999999999974,-2.4855413687190533e-14,0.0,8.672232551341832e-05,1.2298846363641598e-08,-0.14947979961890348,7.91844136402044e-05,4.577133736428e-05,-2.1554545344921485,0.05693951772226965,0.0
120,11.999999999999973,-2.2411328945731668e-14,0.0,8.292071657426065e-05,1.2176701400809196e-08,-0.14717215496344338,7.796728344719464e-05,4.506779390011251e-05,-2.126185898727779,0.05627408705577482,0.0
121,12.099999999999973,-2.135325681715074e-14,0.0,7.916932538463159e-05,1.2057983183257978e-08,-0.14490784213448887,7.677328104599646e-05,4.437761910173206e-05,-2.09742102136383,0.05561820386793822,0.0
122,12.199999999999973,-2.5007008816724057e-14,0.0,7.54676514539373e-05,1.194254713924788e-08,-0.14268542912195897,7.560162300449108e-05,4.3700360118202936e-05,-2.0691455784607,0.05497164813935048,0.0
123,12.299999999999972,-2.1297568810383325e-14,0.0,7.18151967217702e-05,1.1830257160552185e-08,-0.14050355829882774,7.445156683263344e-05,4.3035587764528e-05,-2.0413459360996904,0.05433420704603199,0.0
124,12.399999999999972,-2.174307286452266e-14,0.0,6.821146557169132e-05,1.1720984998547201e-08,-0.13836094198043217,7.332240856084309e-05,4.2382895121874614e-05,-2.014009109912654,0.05370567468607882,0.0
125,12.499999999999972,-1.8114071090179307e-14,0.0,6.465596484660175e-05,1.1614609709292156e-08,-0.13625635825781662,7.221348046534914e-05,4.1741896222745166e-05,-1.987122727100341,0.053085851817907405,0.0
126,12.599999999999971,-1.9113361433839073e-14,0.0,6.114820386553125e-05,1.1511017143196197e-08,-0.1341886470879176,7.112414893155802e-05,4.111222481592949e-05,-1.9606749907827292,0.05247454560954685,0.0
127,12.69999999999997,-1.9729023286434408e-14,0.0,5.7687694441635115e-05,1.1410099475302703e-08,-0.13215670662443835,7.005381244686159e-05,4.049353320627838e-05,-1.9346546465353374,0.051871569398452784,0.0
128,12.79999999999997,-1.9397989023983647e-14,0.0,5.427395090125669e-05,1.1311754772610493e-08,-0.130159489774348,6.900189971504106e-05,3.9885491164763614e-05,-1.9090509509744864,0.05127674246134906,0.0
129,12.89999999999997,-2.148628927776179e-14,0.0,5.090649010387402e-05,1.1215886595197222e-08,-0.12819600096586076,6.79678678847916e-05,3.928778490450382e-05,-1.8838536422634364,0.05068988979362572,0.0
