,time,e_ActiveBiomass__cytop,EX_C00009__dra,DM_C00369__chlo,DM_C02094__chlo,EX_C00244__dra,DM_C05306__chlo,DM_C05307__chlo,EX_C00011__dra,DM_C00116__cytop
128,10.666666666666673,1.9744528477996226e-14,0.0,0.00012137456761453919,3.614635197148593e-05,-0.004406268759641589,0.0,0.0,-1.0233224032063273,0.08273917597256897
129,10.750000000000007,1.8213553133147604e-14,0.0,0.0001014098012507448,3.637572080207849e-05,-0.009861346005583119,0.0,0.0,-1.0154160450158378,0.08210709741968217
130,10.833333333333341,1.8121052078128073e-14,0.0,8.234140026581148e-05,3.655659710476776e-05,-0.014284190316981886,0.0,0.0,-1.0070153203807093,0.08148201060054355
131,10.916666666666675,-1.3280953873538835e-14,0.0,6.41352535865232e-05,3.669593550646182e-05,-0.018445525662278202,9.454394125241144e-06,5.464967702451528e-06,-0.999653399451786,0.08086366627623988
132,11.000000000000009,-1.2672251614591412e-14,0.0,4.6768102495816505e-05,3.681059867089038e-05,-0.022325986179549142,9.611357761260976e-06,5.555698127896518e-06,-0.9956625297219057,0.080251842596599
133,11.083333333333343,-6.5794239065985825e-15,0.0,-5.8584932246829985e-05,3.688829627786007e-05,-0.009141836947496453,1.2460995187298588e-05,7.2028873915020735e-06,-0.6725575415441369,0.07964630678359538
134,11.166666666666677,-6.370012021136491e-16,0.0,-0.000203447214381178,3.699860434018219e-05,-0.014711263146673686,1.258512519426865e-06,7.274638840617718e-07,-0.40940846822536514,0.07904187628057552
135,11.25000000000001,1.871408321369576e-15,0.0,-0.00026822422598055985,3.696830284431769e-05,-0.01828265806273728,1.0509167289025732e-05,6.074663172847243e-06,-0.2918116828482198,0.07843496864949898
136,11.333333333333345,9.72110001196827e-15,0.0,-0.0002955952976203026,3.689020465532418e-05,-0.01977099092586001,9.028213757407923e-06,5.218620669021921e-06,-0.24043748519324026,0.07782924861206529
137,11.416666666666679,7.136348180343434e-16,0.0,-0.00030720233616200786,3.6783273205598034e-05,-0.020420509278182192,1.081567696789706e-05,6.251836397628358e-06,-0.2176535664022481,0.0772265629965019
138,11.500000000000012,1.970532664653011e-15,0.0,-0.0003115311288867154,3.6667669201791725e-05,-0.020664572319226283,1.05011249065402e-05,6.070014396844047e-06,-0.2077655282119224,0.07662775024671485
139,11.583333333333346,5.3025997438458806e-15,0.0,-0.0003128039788658746,3.654707008999337e-05,-0.020745979490420494,1.0825864729301843e-05,6.257725277053088e-06,-0.20343231861360778,0.07603321095984353
140,11.66666666666668,-1.9605750412985236e-16,0.0,-0.0003126707081521538,3.642537672436687e-05,-0.020748964690133574,1.074170382144859e-05,6.209077353438492e-06,-0.2016022399205042,0.07544310946334934
141,11.750000000000014,1.051749254078031e-15,0.0,-0.0003119515040702764,3.630329609370113e-05,-0.020720694545548892,1.0781607267976008e-05,6.2321429294659005e-06,-0.20084926743396636,0.07485750861273997
142,11.833333333333348,3.477783722485773e-15,0.0,-0.00031096662928690143,3.6181575365479115e-05,-0.020677523618823773,1.0742634924947411e-05,6.209615563553416e-06,-0.2005809760631223,0.07427641760636773
143,11.916666666666682,2.250236639476396e-15,0.0,-0.00030987517062667103,3.60603468471966e-05,-0.02062859842359559,1.0727639128810354e-05,6.200947473300783e-06,-0.20052063810462073,0.07369982292359079
144,12.000000000000016,-2.8516956685818527e-15,0.0,-0.0003087392616623352,3.5939749135058426e-05,-0.020577094506385493,1.0697661590137276e-05,6.183619416264321e-06,-0.20055326575274535,0.07312769931307501
145,12.08333333333335,5.992594273125207e-15,0.0,-0.00030758969718653337,3.581980303482493e-05,-0.020524781892211536,1.0672402633851445e-05,6.1690188634979445e-06,-0.20062518492463255,0.07256001670900883
